headline,date,caption,url
"Stones damaged in Ropar, probe on",29 Dec 2016 | 1:32 AM,"ROPAR: Foundation stones laid by legislators in the district have become the target of miscreants of late. On their guard, the police have started keeping vigil at foundation stones.",/news/community/stones-damaged-in-ropar-probe-on/343145.html
Cheema lays stone for bridge on choe,24 Dec 2016 | 2:44 AM,Local MLA Daljit Singh Cheema laid the foundation stone for a bridge on the Sagroan choe between Bindrakh and Purkhali villages near here on Friday.,/news/community/cheema-lays-stone-for-bridge-on-choe/341170.html
Can’t take Jalandhar Cantt lightly,08 Dec 2016 | 1:49 AM,"Located amid lush-green fields, the Jamsher dairy complex looks incongruous, a desolate wasteland in the back of beyond. Bad roads, pools of stagnant water and alleys inundated with sewage – the promise of making it a “state of the art” locality has sunk without a trace.",/news/community/can-t-take-jalandhar-cantt-lightly/333965.html
"Roads fine. What else, asks Ropar",07 Dec 2016 | 1:18 AM,"No bumps, no potholes, no hassle. It’s a smooth ride on the roads of this Assembly constituency, represented by Akali MLA and Education Minister Daljit Singh Cheema. A confidant of Chief Minister Parkash Singh Badal, the doctor-turned-politician had been picked instead of sitting SAD legislator San",/news/community/roads-fine-what-else-asks-ropar/333424.html
Village adopted by Sampla cries for attention,07 Dec 2016 | 1:18 AM,"MUKERIAN:When Budhawar village in Hoshiarpur’s Mukerian town was adopted by Union Cabinet Minister Vijay Sampla under the Sansad Adarsh Gram Yojana in 2014, its residents hoped for a turnaround.",/news/community/village-adopted-by-sampla-cries-for-attention/333421.html
"Basically, it’s about basics in Muktsar",30 Nov 2016 | 1:26 AM,"WE start our journey from the bus stand of Muktsar (literally, ‘lake of liberation’), travelling on the potholed Abohar road. Our first stop is the shop of Sartaj, a maker of chick blinds. He says, “I have been plying my trade here for the past about 10 years. The road’s condition is going from bad",/news/community/basically-it-s-about-basics-in-muktsar/330233.html
Faith takes a hit in Chamkaur Sahib,23 Nov 2016 | 1:21 AM,"A ride on the 15-km road, smooth and wide, from Ropar to Chamkaur Sahib gives the impression that all is well with this haloed land of Sikh martyrs. The illusion is shattered as you go inside the constituency, represented by Congress Legislature Party chief and Leader of the Opposition Charanjit Si",/news/community/faith-takes-a-hit-in-chamkaur-sahib/327061.html
Rough ride for industry in Jalandhar North,23 Nov 2016 | 1:21 AM,"The factory hooter is heard loud and clear as one reaches Jalandhar North constituency. The workers quickly enter the industrial unit’s premises, all set to slog long and hard throughout the day. Everything seems to be happening with clockwork precision. However, once you scratch the surface, the p",/news/community/rough-ride-for-industry-in-jalandhar-north/327058.html
Mann barred from Lok Sabha for 2 more weeks,19 Nov 2016 | 1:59 AM,"NEW DELHI: Lok Sabha Speaker Sumitra Mahajan today barred AAP MP Bhagwant Mann from attending the House proceedings for two more weeks, allowing another extension to the parliamentary panel investigating the alleged security breach by him.",/news/community/mann-barred-from-lok-sabha-for-2-more-weeks/325355.html
"Mining mafia digs in, Bhoa looks for way out",18 Nov 2016 | 2:11 AM,"Late in the evening, after the Chak Ramsahai mine is closed for the day, Tarsem Lal, a chemist of Sehora village, hears the roar of trucks carrying sand from illegal quarries along the Ravi riverbed. “Officially, sand mining can’t be done after sunset, but our families have to bear the rattle of ma",/news/community/mining-mafia-digs-in-bhoa-looks-for-way-out/324907.html
Nothing Western about Jalandhar West,17 Nov 2016 | 2:02 AM,Jalandhar West boasts of a bustling sports goods industry and a leather complex.,/news/politics/nothing-western-about-jalandhar-west/324441.html
Moga farmers protest against mining mafia,19 Oct 2016 | 12:47 AM,MOGA: Farmers today blocked traffic on the Moga-Jalandhar National Highway No.,/news/community/moga-farmers-protest-against-mining-mafia/311631.html
"Night-long Cong protest, CM’s house under siege",14 Oct 2016 | 1:30 AM,"CHANDIGARH:In a repeat of their night stay at the Vidhan Sabha during the recent monsoon session, Congress MLAs tonight decided to stay put outside the CM’s residence in protest against the alleged assault – and police inaction — on party workers in Ludhiana on Dasehra eve.",/news/community/night-long-cong-protest-cm-s-house-under-siege/309360.html
Ravi flows into Pak as Centre reviews treaty,29 Sep 2016 | 1:47 AM,"CHANDIGARH:Even as Prime Minister Narendra Modi has favoured maximising the internal use of three rivers, the Indus, Jhelum and the Chenab, that are part of the 1960 Indus Waters Treaty with Pakistan, the Punjab Government’s Irrigation Department engineers have showed their concern over the f",/news/community/ravi-flows-into-pak-as-centre-reviews-treaty/302232.html
"Dengue spreads tentacles in state, count reaches 2,218",23 Sep 2016 | 1:33 AM,"CHANDIGARH: With 182 new cases of dengue reported today, the total number of cases in the state has reached 2,218.",/news/community/dengue-spreads-tentacles-in-state-count-reaches-2-218/299424.html
"Prolonged monsoon led to rise in dengue cases, says expert",22 Sep 2016 | 2:44 AM,"CHANDIGARH: Contrary to the established concept that dengue epidemic is cyclic in nature and it strikes in alternate year, the number of dengue cases reported till today this year is almost similar to the count reported last year in the state.",/news/community/prolonged-monsoon-led-to-rise-in-dengue-cases-says-expert/299015.html
Sampla rejects wearing party symbol in House,22 Sep 2016 | 2:44 AM,CHANDIGARH: BJP state president Vijay Sampla today said the BJP did not approve of its parliamentarians wearing the party symbol while attending House sessions and official meetings.,/news/politics/sampla-rejects-wearing-party-symbol-in-house/299008.html
Scanty rain leads to low water level in dams,22 Sep 2016 | 2:44 AM,"ROPAR: The three reservoirs at Bhakra, Pong and Ranjit Sagar dams in the region remained far short of the water level than the maximum storage capacity even as the four months of the rainy season, considered to be the filling period, have ended.",/news/community/scanty-rain-leads-to-low-water-level-in-dams/299006.html
"9 months on, it’s still a proposal",19 Sep 2016 | 1:01 AM,CHANDIGARH: The state government’s move to set up a regulatory body for private universities has been at the proposal stage for the past nine months.,/news/community/9-months-on-it-s-still-a-proposal/297403.html
"Lost ‘trust’, Cong mocks at govt",15 Sep 2016 | 1:23 AM,"CHANDIGARH: It was perhaps the perfect setting that the Opposition Congress could have sought for an uninterrupted debate on the no-confidence motion against the SAD-BJP government, for which the party MLAs had been practising for days.",/news/politics/lost-trust--cong-mocks-at-govt/295422.html
A long day indeed,13 Sep 2016 | 1:36 AM,CHANDIGARH:It was an unusual day for the journalists covering the third day of the ongoing monsoon session.,/news/community/a-long-day-indeed/294585.html
Not happy with eviction of MLA brothers: Pb Speaker,10 Sep 2016 | 9:29 PM,"ROPAR:Punjab Assembly Speaker Charanjit Singh Atwal today said he was not happy with the eviction of the two Independent MLA brothers from the House, and was compelled to do so in order to run the proceedings without disruption.",/news/community/not-happy-with-eviction-of-mla-brothers-pb-speaker/293285.html
"Tributes paid to Advani’s wife, others",09 Sep 2016 | 1:17 AM,"CHANDIGARH: The Punjab Assembly’s monsoon session began here today with obituary references to prominent personalities who passed away recently, including the wife of senior BJP leader LK Advani.",/news/community/tributes-paid-to-advani-s-wife-others/292461.html
Youth Cong’s protest march today,08 Sep 2016 | 1:58 AM,"Chandigarh: Coinciding with start of the monsoon session of the state Assembly, activists of the Punjab Youth Congress (PYC), headed by its president Amarpreet Singh Lally, will stage a protest on the issue of diversion of funds meant for the SC/BC students by the SAD government.",/news/politics/youth-cong-s-protest-march-today/291911.html
Cong MLA to propose farm debt waiver Bill,08 Sep 2016 | 1:58 AM,CHANDIGARH: Congress MLA from Dera Baba Nanak Sukhjinder Singh Randhawa has submitted a Private Member’s Bill demanding debt waiver for farmers for consideration during the monsoon session of the Vidhan Sabha that begins tomorrow.,/news/community/cong-mla-to-propose-farm-debt-waiver-bill/291894.html
Stormy Monsoon session on cards in Punjab,07 Sep 2016 | 1:18 PM,CHANDIGARH: The brief Monsoon session of the Punjab Assembly beginning here tomorrow is likely to be a stormy affair with the opposition Congress geared up to put the ruling SAD-BJP combine in the dock on issues like law and order situation and drug menace.,/news/community/stormy-monsoon-session-on-cards-in-punjab/291627.html
Capt wants full house in House,02 Sep 2016 | 1:39 AM,"CHANDIGARH: Putting up a united front, the Punjab Congress is out to corner the SAD-BJP government during the monsoon session of the Punjab Vidhan that begins on September 8.",/news/politics/capt-wants-full-house-in-house/289042.html
Gurdaspur residents seek road repair,25 Aug 2016 | 2:15 AM,GURDASPUR: Hundreds of shopkeepers blocked the Mandi bus stand road for about three hours forcing the police to divert traffic through alternate routs to clear the rush.,/news/community/gurdaspur-residents-seek-road-repair/285186.html
Shopkeepers block road in Gurdaspur for 3 hours,24 Aug 2016 | 1:58 PM,"GURDASPUR: Shopkeepers blocked the Mandi-bus stand road, considered lifeline of the city, for nearly three hours on Wednesday protesting over its dilapidated condition.",/news/community/shopkeepers-block-road-in-gurdaspur-for-3-hours/284830.html
Dengue cases up this year,18 Aug 2016 | 1:25 AM,"CHANDIGARH: With more cases reported this year compared to last year, dengue once again poses a serious threat in the state.",/news/community/dengue-cases-up-this-year/281793.html
Scanty rain spurs uprooting of paddy in Muktsar,06 Aug 2016 | 1:02 AM,"MUKTSAR: Facing acute shortage of water due to weak monsoon so far, farmers in Muktsar district have started uprooting paddy crop.",/news/community/scanty-rain-spurs-uprooting-of-paddy-in-muktsar/276623.html
House panel on Mann gets extension,04 Aug 2016 | 2:43 AM,NEW DELHI: Lok Sabha Speaker Sumitra Mahajan today granted a two-week extension to the parliamentary panel looking into the act of AAP MP Bhagwant Mann shooting a video of the Parliament complex and uploading it on the Internet.,/news/governance/house-panel-on-mann-gets-extension/275760.html
Rain likely in state over next 3 days,29 Jul 2016 | 1:27 AM,CHANDIGARH: Meteorological officials have predicted spells of rain over the next three days in various parts of the state.,/news/community/rain-likely-in-state-over-next-3-days/272766.html
"Mann apologised, matter should have ended there: Gandhi",26 Jul 2016 | 1:48 PM,"CHANDIGARH: Patiala MP Dr Dharamvira Gandhi on Tuesday came to the defence of Sangrur MP Bhagwant Mann, who has been in the line of fire for his act of filming Parliament and posting it online.",/news/community/mann-apologised-matter-should-have-ended-there-gandhi/271523.html
Deficient rains lower water level in dams,26 Jul 2016 | 1:28 AM,ROPAR: Deficient rains during monsoon in the region have left the three dams with water level nearly 50 feet lower than what it was recorded last year.,/news/community/deficient-rains-lower-water-level-in-dams/271305.html
Agri Dept on toes as rodents target bundh,25 Jul 2016 | 12:57 AM,"FEROZEPUR: More than the rising waters in the Sutlej along the dhussi bundh, holes and burrows caused by rodents are posing a threat to its safety these days.",/news/community/agri-dept-on-toes-as-rodents-target-bundh/270829.html
"Expect  showers  today, tomorrow",15 Jul 2016 | 12:51 AM,CHANDIGARH: The local Meteorological Centre has forecast rain/ thundershowers at many places in the state today and tomorrow.,/news/community/expect-showers-today-tomorrow/266113.html
Gandhi drafts Bill to amend NDPS Act,14 Jul 2016 | 12:44 AM,"PATIALA: Local MP Dr Dharamvira Gandhi today said he would move a Bill to amend the Narcotic Drugs and Psychotropic Substances (NDPS) Act, 1985.",/news/community/gandhi-drafts-bill-to-amend-ndps-act/265616.html
Army launches tree plantation campaign,11 Jul 2016 | 1:16 AM,ABOHAR: The Army launched a massive tree plantation drive today in the neighbouring Rajasthan.,/news/community/army-launches-tree-plantation-campaign/264127.html
Paddy on 450 acres submerged,04 Jul 2016 | 1:06 AM,JALANDHAR: Paddy transplanted on around 450 acres in four villages along the Sultanpur Lodhi-Dhalla Road has been submerged following recent showers.,/news/community/paddy-on-450-acres-submerged/260794.html
"Post rains, power supply improves",04 Jul 2016 | 1:06 AM,"PATIALA: Widespread rain in parts of the state has reduced tubewell usage in paddy fields, resulting in a fall in power demand.",/news/community/post-rains-power-supply-improves/260792.html
115-year-old Fazilka building now a protected monument,28 Jun 2016 | 1:25 AM,"ZFAZILKA: The Department of Tourism and Culture Affairs, Punjab, has issued a notification to declare the oldest building of the town, Raghuvar Bhawan, as a protected monument under the Punjab Ancient and Historical Monuments and Archaeological Sites and Remains Act, 1964.",/news/governance/115-year-old-fazilka-building-now-a-protected-monument/258020.html
Paddy growers cheer as rain deficit narrows,16 Jun 2016 | 1:27 AM,"Chandigarh: Much to the relief of farmers and agriculture officials, showers that hit 13 districts of the state early this morning has reduced rainfall deficit in Punjab by 67 percentage points.",/news/community/paddy-growers-cheer-as-rain-deficit-narrows/252325.html
"Paddy season begins today, farmers feel labour pangs",15 Jun 2016 | 1:28 AM,"PATIALA: Even as the paddy sowing season begins tomorrow, farmers are facing a shortage of migrant labourers.",/news/community/paddy-season-begins-today-farmers-feel-labour-pangs/251807.html
50-ft canal breach plugged in Abohar,14 Jun 2016 | 1:44 AM,ABOHAR: The 50-feet-wide breach in a canal that had yesterday inundated hundreds of acres of land in three villages here has now been plugged with the help of JCB machines and farmers.,/news/governance/50-ft-canal-breach-plugged-in-abohar/251452.html
"Paddy sowing: Power Dept gears up to meet 11,000 MW demand",09 Jun 2016 | 1:22 AM,"PATIALA:Expecting the peak paddy season power demand to touch the 11,000 (MW) mark, the Punjab State Power Corporation Limited (PSPCL) has fully geared up to ensure eight hours of supply to farmers from June 15.",/news/community/paddy-sowing-power-dept-gears-up-to-meet-11-000-mw-demand/248918.html
MLAs’ panel inspects drain,08 Jun 2016 | 1:21 AM,"PATIALA: To check the preparedness for monsoon, a committee of the Punjab Vidhan Sabha today visited the Jacob Drain flowing through the city.",/news/community/mlas-panel-inspects-drain/248341.html
Growing paddy takes heavy toll on groundwater table,01 Jun 2016 | 1:29 AM,PATIALA: The failure of the state government to promote crop diversification is taking a toll on the depleting water table.,/news/community/growing-paddy-takes-heavy-toll-on-groundwater-table/245071.html
"Govt takes measures to ensure potable water in Muktsar, Fazilka",31 May 2016 | 1:09 AM,"MUKTSAR: The state government has directed the Superintending Engineer (Water Quality), Mohali, to change his base to Muktsar in an effort to improve the functioning of the Water Supply and Sanitation Department in waterlogging-affected Muktsar and Fazilka districts.",/news/community/govt-takes-measures-to-ensure-potable-water-in-muktsar-fazilka/244559.html
Chandumajra adopts Lodhipur village,17 May 2016 | 1:43 AM,ANANDPUR SAHIB: Local MP Prem Singh Chandumajra has adopted nearby Lodhipur village to develop it under the Sansad Adarsh Gram Yojana.,/news/community/chandumajra-adopts-lodhipur-village/237850.html
Farmers told to transplant paddy after June 15 to save water,06 May 2016 | 1:08 AM,MOGA: Chief Agriculture Officer of Moga district Dr Sukhdev Singh Brar has appealed to the farmers to use latest techniques and transplant paddy after June 15 to save underground water.,/news/community/farmers-told-to-transplant-paddy-after-june-15-to-save-water/232648.html
State keen to implement crop insurance scheme,19 Mar 2016 | 1:11 AM,"NEW DELHI: With crops being hit by the recent unseasonal rain, the Punjab government is considering adopting the Pradhan Mantri Fasal Bima Yojana (PMFBY).",/news/community/state-keen-to-implement-crop-insurance-scheme/210777.html
Dhindsa announces more sops,19 Mar 2016 | 1:11 AM,"Concluding the debate on his Budget proposals for 2016-17, Punjab Finance Minister Parminder Singh Dhindsa today announced three more incentives in the House: 50 per cent subsidy for fencing of fields in kandi areas to prevent damage of crops by wild animals; making turmeric VAT-free and reducing V",/news/community/dhindsa-announces-more-sops/210768.html
Water level in reservoirs ‘satisfactory’,18 Feb 2016 | 2:27 AM,"PATIALA: Despite a deficit monsoon in 2015, the farming community in Punjab and the neighbouring states of Haryana and Rajasthan can heave a sigh of relief as various reservoirs, including Bhakra and Pong dams, continue to have a high level of water this year.",/news/community/water-level-in-reservoirs-satisfactory/197823.html
"Despite odds, grain produce to be higher",16 Feb 2016 | 2:13 AM,NEW DELHI: India’s foodgrain production during the 2015-16 crop year (July to June) will be higher than the overall production during the preceding crop year 2014-15 in spite of adversities suffered by the sector throughout the year.,/news/community/despite-odds-grain-produce-to-be-higher/196926.html
Moga villagers oppose Dhusi bundh realignment,16 Feb 2016 | 2:13 AM,MOGA: Residents of 25 villages in Dharamkot subdivision on the banks of the Sutlej are up in arms against the state government’s plan to realign the Dhusi bundh.,/news/community/moga-villagers-oppose-dhusi-bundh-realignment/196913.html
"To serve people, he bridges gaps in development",14 Feb 2016 | 1:35 AM,ANANDPUR SAHIB: Philanthropist and religious leader Labh Singh (Kila Anandgarh) today dedicated the sixth bridge built by his efforts with public participation at Burj village near here to people.,/news/community/to-serve-people-he-bridges-gaps-in-development/196012.html
"Two days before protest, farmer leaders detained",21 Jan 2016 | 1:13 AM,"BATHINDA: Two days ahead of the farmers’ scheduled agitation in the Chief Minister’s village, the state police today cordoned off Rai Ke Kalan village of Bathinda district where thousands of farmers had gathered to plan and prepare for the agitation.",/news/community/two-days-before-protest-farmer-leaders-detained/186146.html
"Husband, 2 sons gave up, 66-yr-old can’t afford to",17 Jan 2016 | 2:15 AM,"FAZILKA: The dilapidated house has no door. “You never know, an angel might just walk in,” says Harbans Kaur. The 66-year-old is prone to delivering profound one-liners. It’s her way, perhaps, of maintaining sanity.",/news/punjab/husband-2-sons-gave-up-66-yr-old-can-t-afford-to/184577.html
"Sangrur to host heritage, literary fest",15 Nov 2015 | 1:57 AM,SANGRUR: The Sangrur Heritage Preservation Society (SHPS) will organise Sangrur Heritage and Literary Festival from November 20 to November 22.,/news/community/sangrur-to-host-heritage-literary-fest/158396.html
Youth Congress protests rising price of pulses,29 Oct 2015 | 1:41 AM,"PATHANKOT: Following high rates of several varieties of pulses (dals), the Youth Congress staged a protest here today.",/news/community/youth-congress-protests-rising-price-of-pulses/151868.html
BBMB’s plan to inspect dams’ submerged parts opposed,20 Oct 2015 | 12:55 AM,CHANDIGARH: The Bhakra Beas Management Committee (BBMB) is chalking out a plan to deplete the water level in the Bhakra and Pong Dam reservoirs.,/news/community/bbmb-s-plan-to-inspect-dams-submerged-parts-opposed/148157.html
"Train investigating agencies to be sensitive, prompt in rape cases: HC",29 Sep 2015 | 1:20 AM,"CHANDIGARH: In a significant judgment that may change the way the police handle rape cases, the Punjab and Haryana High Court has made it clear that investigating agencies should be trained to be sensitive and prompt. They should also be oriented to help victims and their families.",/news/courts/train-investigating-agencies-to-be-sensitive-prompt-in-rape-cases-hc/139196.html
"Revise basmati price or face stir, farmer unions warn govt",28 Sep 2015 | 12:57 AM,"FEROZEPUR:Having moved away from traditional crop cycle, the farmers who had switched over to basmati are feeling trapped between the devil and the deep sea.",/news/punjab/revise-basmati-price-or-face-stir-farmer-unions-warn-govt/138834.html
"BJP, Cong battle infighting as Akalis struggle on policies",26 Sep 2015 | 1:46 AM,CHANDIGARH: The monsoon session of Punjab Vidhan Sabha that concluded yesterday has given each of the three main political parties in Punjab a reason to introspect.,/news/politics/bjp-cong-battle-infighting-as-akalis-struggle-on-policies/137965.html
Akalis relieved as Cong fights Cong in Punjab House,25 Sep 2015 | 1:55 AM,"CHANDIGARH:The ruling Akali-BJP government was spared an onslaught by the Opposition Congress on the last day of the monsoon session of Punjab Vidhan Sabha today, with the Congressmen choosing to fight among themselves in the House.",/news/politics/akalis-relieved-as-cong-fights-cong-in-punjab-house/137677.html
"Farmers worried as heavy rain lashes Punjab, Haryana",23 Sep 2015 | 5:30 PM,"CHANDIGARH: Heavy rain has lashed vast swathes of Punjab and some parts of Haryana since yesterday, raising fears of damage to paddy crop, which is ready for harvesting.",/news/punjab/farmers-worried-as-heavy-rain-lashes-punjab-haryana/136794.html
"Monsoon session of Pb Assembly begins, Cong calls it a 'mere formality'",18 Sep 2015 | 8:49 PM,"CHANDIGARH:Congress attacked the SAD-BJP government in Punjab for keeping the monsoon session of Assembly, which began here today, limited to four sittings, describing it as a ""mere formality"".",/news/community/monsoon-session-of-pb-assembly-begins-cong-calls-it-a-mere-formality/134751.html
Punjab govt approves bailout package for sugar mills,10 Sep 2015 | 10:08 PM,CHANDIGARH:The Punjab government today approved a loan of Rs 200 crore and interest subvention scheme for ailing sugar mills to help them clear cane arrears of farmers in the state.,/news/punjab/punjab-govt-approves-bailout-package-for-sugar-mills/131383.html
Relief for region’s farmers as dams full despite deficient rain,01 Sep 2015 | 10:07 PM,"ROPAR:The farming community in Punjab can relax as despite deficient monsoon in the region, the reservoirs at the three dams that feed the state’s canals are almost full to capacity.",/news/community/relief-for-region-s-farmers-as-dams-full-despite-deficient-rain/127285.html
Whitefly attacks cotton in Moga too,31 Aug 2015 | 1:06 AM,MOGA: Whitefly has also attacked the cotton crop in the district.,/news/community/whitefly-attacks-cotton-in-moga-too/126674.html
BJP’s anti-Cong protest gets poor response in Jalandhar,26 Aug 2015 | 1:34 AM,"JALANDHAR: The BJP’s protest against the Congress over disruption of the Monsoon session in the Lok Sabha got a feeble response, here today.",/news/politics/bjp-s-anti-cong-protest-gets-poor-response-in-jalandhar/124545.html
"Cong sold onions at Rs 100 a kg, it's just Rs 80 now: Min",25 Aug 2015 | 1:47 AM,"Ludhiana: Minister of State in the Human Resource Development Ministry Ram Shankar Katheria today tried to justify the rising prices of onion. He said the current rate of onion, which is Rs 80 per kg, was much less than onion rate during the Congress regime.",/news/community/cong-sold-onions-at-rs-100-a-kg-it-s-just-rs-80-now-min/124226.html
Burj village cut off as swollen Sutlej erodes approach road to bridge,20 Aug 2015 | 1:18 AM,"ANANDPUR SAHIB: A bridge constructed by Baba Labh Singh recently at Burj village was damaged badly due to heavy flow of water in Sutlej, leaving hundreds of people stranded here today.",/news/community/burj-village-cut-off-as-swollen-sutlej-erodes-approach-road-to-bridge/121891.html
Bhattal takes on Capt for no-show in Parliament,18 Aug 2015 | 11:00 AM,"CHANDIGARH: Former Chief Minister Rajinder Kaur Bhattal today toughened her stance against veteran Congress leader Capt Amarinder Singh saying that instead of spending time in Punjab, he should not have led the party from the front in the Lok Sabha’s monsoon session.",/news/community/bhattal-takes-on-capt-for-no-show-in-parliament/120991.html
GST delay to hit Punjab hard: Capt,17 Aug 2015 | 1:13 AM,"CHANDIGARH: By “subtly” expressing his displeasure over the delay in the roll out of the Goods and Services Tax (GST), Congress Deputy Leader in the Lok Sabha Capt Amarinder Singh has actually expressed his displeasure with the party leadership.",/news/punjab/gst-delay-to-hit-punjab-hard-capt/120191.html
Kotkapura residents protest potholed roads,14 Aug 2015 | 1:42 AM,KOTKAPURA (FARIDKOT): Residents of Kotkapura town took out a rally today to protest the failure of the state government and the local Municipal Committee in repairing potholed roads in the last five years.,/news/community/kotkapura-residents-protest-potholed-roads/119642.html
Ferozepur villagers start shifting belongings to safer places,13 Aug 2015 | 1:15 AM,FEROZEPUR: The steady rise in the water level of the Sutlej has sparked panic across many villages situated on its banks in Ferozepur district.,/news/community/ferozepur-villagers-start-shifting-belongings-to-safer-places/119221.html
"Natural drains in Moga choked with weed, silt",04 Aug 2015 | 1:39 AM,"MOGA: Most of the natural drains in Moga district have not been cleaned by the drainage wing of the irrigation department, reportedly due to paucity of funds, even as the monsoon season is underway.",/news/community/natural-drains-in-moga-choked-with-weed-silt/115211.html
Bamiyal sector remains as vulnerable as ever,04 Aug 2015 | 1:39 AM,PATHANKOT: Nothing much has changed in the vulnerable Bamiyal sector a week after the Dinanagar terror attack.,/news/punjab/bamiyal-sector-remains-as-vulnerable-as-ever/115200.html
"Monsoon at peak, drains yet to be cleaned in Muktsar",03 Aug 2015 | 1:31 AM,MUKTSAR: Monsoon is at its peak nowadays but a number of drains in Muktsar district are yet to be cleaned.,/news/community/monsoon-at-peak-drains-yet-to-be-cleaned-in-muktsar/114868.html
"New guidelines for BSF, Army",30 Jul 2015 | 1:25 AM,NEW DELHI: The Gurdaspur terror incident has forced  New Delhi to rethink on deployment of forces in the border areas.,/news/community/new-guidelines-for-bsf-army/113097.html
Sewerage work in limbo for 4 yrs; residents protest,28 Jul 2015 | 2:14 AM,MOGA: Hundreds of residents of the Baghapurana town in Moga district protested against the SAD-BJP government and the local municipal council for stopping the work on the Rs 28-crore sewerage project.,/news/community/sewerage-work-in-limbo-for-4-yrs-residents-protest/112238.html
Dug-up roads have doubled travel time to Kapurthala,27 Jul 2015 | 1:33 AM,JALANDHAR: Thousands of commuters between Jalandhar and Kapurthala are a harassed lot as the connecting road is not only potholed but also has been dug up in the monsoon to lay sewerage.,/news/community/dug-up-roads-have-doubled-travel-time-to-kapurthala/111827.html
Govt strengthens Muktsar drains to tackle waterlogging,24 Jul 2015 | 1:02 AM,"MUKTSAR: The Irrigation Department has started laying the lining of the drains in the district to tackle waterlogging. The brick-lining has been laid in Pakki Tibbi, Kattianwali, Fatehpur Manian and Aadhnian villages that are the worst hit.",/news/community/govt-strengthens-muktsar-drains-to-tackle-waterlogging/110605.html
"Denied meeting, CPS Sidhu barges into CM’s event",23 Jul 2015 | 1:11 AM,"AMRITSAR: Chief Parliamentary Secretary Dr Navjot Kaur Sidhu, after being “cold-shouldered” by the state government, today threatened to sit on fast-unto-death if a grant of Rs10 crore for construction of roads in her Amritsar East Assembly segment is not released within a fortnight.",/news/community/denied-meeting-cps-sidhu-barges-into-cm-s-event/110217.html
"Gandhi backs thermal plant workers, holds stir",22 Jul 2015 | 1:27 AM,"PATIALA: Skipping the first day of the monsoon session of Parliament, MP Dr Dharamvira Gandhi today sat on a dharna with the workers of the Rajpura Thermal Power Plant to get justice for 11 workers of the plant who have been transferred to Odisha by the contractor.",/news/community/gandhi-backs-thermal-plant-workers-holds-stir/109756.html
Muktsar farmers warned against creating ‘bundhs’,18 Jul 2015 | 1:27 AM,"MUKTSAR: With the forecast of heavy rains in the coming days, the district administration is taking measures to prevent waterlogging and has warned farmers against creating any obstacle in the free flow of rain water in fields.",/news/community/muktsar-farmers-warned-against-creating-bundhs/108178.html
"Swan in spate, fields inundated",18 Jul 2015 | 2:07 AM,ROPAR: Hundreds of acres were inundated in villages near Anandpur Sahib when the water level in the Swan river rose sharply due to heavy rain in the region this morning.,/news/community/swan-in-spate-fields-inundated/108177.html
"Dr Gandhi, Khalsa too get warning",17 Jul 2015 | 1:27 AM,PATIALA: Aam Aadmi Party’s state convener Sucha Singh Chhotepur today made it clear that the leadership would not buckle under pressure of some of its functionaries.,/news/community/dr-gandhi-khalsa-too-get-warning/107818.html
Haryana not letting us tame Ghaggar: Govt,16 Jul 2015 | 1:19 AM,"PATIALA: The tussle between Punjab and Haryana over water sharing just got more intense. With Punjab not willing to release water in the Hansi-Butana canal, the Haryana government was not letting the Punjab government canalise the Ghaggar near Khanauri that was located on the interstate border, sai",/news/punjab/haryana-not-letting-us-tame-ghaggar-govt/107290.html
Waterlogging: Unfinished work worries farmers,15 Jul 2015 | 1:08 AM,MUKTSAR: Farmers are worried as monsoon has arrived and most of the works to tackle waterlogging in Muktsar and Fazilka districts are yet to be completed.,/news/punjab/waterlogging-unfinished-work-worries-farmers/106825.html
"Irrigation minister blames dept, poor forecast",15 Jul 2015 | 1:08 AM,PATIALA: Punjab Irrigation Minister Sharanjit Singh Dhillon today shifted the entire onus of negligence that led to the flooding of paddy fields on his department officials.,/news/community/irrigation-minister-blames-dept-poor-forecast/106823.html
Rain cuts power demand by 45%,14 Jul 2015 | 1:06 AM,"BATHINDA: Due to the monsoon, the demand of power in the last three consecutive days has come down to only 1,350 lakh units (6,000 MW approximately) per day from 2,350 lakh units (10,500 MW) per day.",/news/community/rain-cuts-power-demand-by-45/106422.html
"Waterlogging cripples life, admn says no big deal",13 Jul 2015 | 1:51 AM,"JALANDHAR: Choked sewerage and potholed roads prove to be a curse for city residents during the monsoon, but the administration is of the opinion that the city is no different from London, Mumbai or Kolkata which too face waterlogging.",/news/community/waterlogging-cripples-life-admn-says-no-big-deal/106013.html
"Govt aims for the sky, but can’t provide basic amenities",13 Jul 2015 | 1:50 AM,"LUDHIANA: Though the industrial city of Ludhiana may soon become a smart city, the administration has failed to tackle the problem of waterlogging here.",/news/community/govt-aims-for-the-sky-but-can-t-provide-basic-amenities/106012.html
"Civic system collapses, leaving residents in the lurch",13 Jul 2015 | 1:50 AM,AMRITSAR: Around 60 per cent of the city’s population suffers during rains as the modern civil line areas get submerged due to poor drainage system.,/news/community/civic-system-collapses-leaving-residents-in-the-lurch/106010.html
"BDA cash-strapped, residents pool funds to lay water pipes",12 Jul 2015 | 1:54 AM,"BATHINDA: Residents of a posh area in Bathinda have been forced to pool in Rs 72,000 to lay underground water pipes to address the problem of waterlogging during monsoon since the government failed to deal with the issue.",/news/community/bda-cash-strapped-residents-pool-funds-to-lay-water-pipes/105636.html
