headline,date,caption,url
R’sthan dairy products flood Abohar market,29 Oct 2018 | 1:34 AM,"ABOHAR: A setback to Mission Tandarust Punjab, some traders have started transporting khoya, milk cake, dhoda and other milk-based products in huge quantity two weeks before Diwali from Rajasthan, where a drive against adulteration is going on.",/news/punjab/r-sthan-dairy-products-flood-abohar-market/675249.html
Harsimrat hits out at dissidents,13 Oct 2018 | 1:21 AM,"BATHINDA: Union Minister Harsimrat Kaur Badal on Friday hit out at SAD dissidents, saying that they should have aired their grievances on the party platform instead of going public.",/news/punjab/harsimrat-hits-out-at-dissidents/667437.html
"Enforce NGT orders, DMs told",01 Oct 2018 | 1:21 AM,MOGA: Chief Secretary Karan Avtar Singh has directed all District Magistrates (DMs) to strictly enforce National Green Tribunal’s instructions on straw burning.,/news/punjab/enforce-ngt-orders-dms-told/661325.html
"91,000 bags of illegally stocked rice found",28 Sep 2018 | 1:27 AM,"CHANDIGARH: A team of the Chief Vigilance Officer (CVO) of the Food and Civil Supply Department today found 91,000 bags of illegally stocked rice in Ferozepur, an official press release said here.",/news/punjab/91-000-bags-of-illegally-stocked-rice-found/659951.html
Ghaggar closer to danger mark,28 Sep 2018 | 1:27 AM,SANGRUR: The water level in the Ghaggar river has reached to 748.5 ft while the danger mark is 751 ft due to water inflow from catchment areas.,/news/punjab/ghaggar-closer-to-danger-mark/659914.html
"Compensation for 2017 still due, fresh girdawari ordered",27 Sep 2018 | 3:51 AM,"SULTANPUR LODHI:Amidst complaints by farmers that they were yet to receive compensation for the crop loss assessed by the state government last year, Punjab Chief Minister Capt Amarinder Singh today",/news/punjab/compensation-for-2017-still-due-fresh-girdawari-ordered/659578.html
CM surveys waterlogged areas,27 Sep 2018 | 1:27 AM,"TARN TARAN: To assess the damage caused by the overflowing Beas, Chief Minister Capt Amarinder Singh surveyed the affected areas of Tarn Taran on Wednesday.",/news/punjab/cm-surveys-waterlogged-areas/659406.html
"PM Modi calls up Punjab CM, assures help to tackle floods",26 Sep 2018 | 9:20 PM,NEW DELHI: Prime Minister Narendra Modi on Wednesday called up Punjab Chief Minister Captain Amarinder Singh and assured him of all Central support to tackle flood situation in the state caused by incessant rain.,/news/punjab/pm-modi-calls-up-punjab-cm-assures-help-to-tackle-floods/659166.html
Capt Amarinder Singh does aerial survey of flood-affected areas,26 Sep 2018 | 2:49 PM,CHANDIGARH/JALANDHAR: Chief Minister Capt Amarinder Singh on Wednesday undertook an aerial survey of the flood-affected areas around the Beas river in Punjab.,/news/punjab/capt-amarinder-singh-does-aerial-survey-of-flood-affected-areas/659125.html
Life out of gear in Patiala,25 Sep 2018 | 1:23 AM,PATIALA: Incessant rain that continued on Monday has brought miseries on residents in the district.,/news/punjab/life-out-of-gear-in-patiala/658395.html
"Red alert after heavy rain; schools, colleges shut today",25 Sep 2018 | 1:23 AM,"CHANDIGARH: Chief Minister Capt Amarinder Singh on Monday ordered closure of all schools and colleges on Tuesday while reviewing the flood-like situation triggered by incessant rain, even as the authorities have issued a red alert.",/news/punjab/red-alert-after-heavy-rain-schools-colleges-shut-today/658394.html
Punjab schools to remain closed tomorrow due to heavy rain,24 Sep 2018 | 4:00 PM,CHANDIGARH: Punjab Chief Minister Amarinder Singh has announced that all schools will remain closed on Tuesday as threat of floods loom over the state.,/news/punjab/punjab-schools-to-remain-closed-tomorrow-due-to-heavy-rain/658112.html
Schools closed in Patiala following heavy rain,24 Sep 2018 | 3:00 PM,"PATIALA: Owing to heavy and incessant rain for the psst three days, all schools in the district have been closed down for Monday. The district administration took the decision of shutting down the schools after the Punjab government issued a flood alert.",/news/punjab/schools-closed-in-patiala-following-heavy-rain/658108.html
"Incessant rain: Punjab issues red alert, asks dist admns to be vigilant; Army on standby",24 Sep 2018 | 11:19 AM,"CHANDIGARH: As incessant rain continues, the Punjab government on Monday issued a red alert in the state, asking all district authorities to remain on constant vigil. Disaster Control Rooms are being activated. All officials have been asked to remain on standby. The Army has also been requested to ",/news/punjab/incessant-rain-punjab-issues-red-alert-asks-dist-admns-to-be-vigilant-army-on-standby/658083.html
Water scarcity serious challenge: BBMB,16 Sep 2018 | 1:28 AM,"CHANDIGARH: Stating that water scarcity is among the serious problems affecting Punjab, Chairman of the Bhakra Beas Management Board (BBMB) DK Sharma cautioned stakeholders that the situation would get worse if remedial measures were not taken.",/news/punjab/water-scarcity-serious-challenge-bbmb/653704.html
Judiciary raises Rs1.5 cr for Kerala,03 Sep 2018 | 1:22 AM,"CHANDIGARH: Judges and staff at the Punjab and Haryana High Court, besides judicial officers across Punjab, Haryana and Chandigarh contributed around Rs 1.",/news/punjab/judiciary-raises-rs1-5-cr-for-kerala/646875.html
"HC judges, court staff, judicial officers collect Rs 1.5 crore for flood relief",01 Sep 2018 | 7:41 PM,"CHANDIGARH: The Punjab and Haryana High Court judges, court staff and judicial officers in the region have collected approximately Rs 1.5 crore for flood victims in Kerala.",/news/punjab/hc-judges-court-staff-judicial-officers-collect-rs-1-5-crore-for-flood-relief/646228.html
Office gives ~31 lakh for Kerala flood relief,28 Aug 2018 | 1:42 AM,"Chandigarh: The Advocate General’s office has contributed Rs 31 lakh to the Chief Minister’s Relief Fund for Kerala flood relief efforts, an official press release said here on Monday.",/news/punjab/office-gives-31-lakh-for-kerala-flood-relief/643729.html
259 tonnes of food items sent to Kerala,24 Aug 2018 | 1:17 AM,"CHANDIGARH: The state government has sent more than 259 tonnes of food items for the flood-hit people of Kerala along with a three-member team of the Revenue Department, led by Land Records Director Basant Garg.",/news/punjab/259-tonnes-of-food-items-sent-to-kerala/641885.html
"Cong MPs, MLAs to donate month’s salary for Kerala",19 Aug 2018 | 2:09 AM,"CHANDIGARH: All MPs and MLAs of the Punjab Congress, led by CM Capt Amarinder Singh, will donate their one-month salary to support the Kerala flood relief measures.",/news/punjab/cong-mps-mlas-to-donate-month-s-salary-for-kerala/639221.html
CM announces Rs 10 crore for flood-hit Kerala,18 Aug 2018 | 1:44 AM,NEW DELHI: Chief Minister Capt Amarinder Singh has announced Rs 10 crore relief for flood-hit Kerala.,/news/punjab/cm-announces-rs-10-crore-for-flood-hit-kerala/638773.html
Flood alert in Fazilka,15 Aug 2018 | 1:39 AM,"FAZILKA: A red alert has been sounded in Fazilka district to deal with a flood-like situation in the coming days. Manpreet Singh, Deputy Commissioner, Fazilka, has directed the officials concerned to be ready to deal with floods as excess water is being released from the Hussainiwala headworks.",/news/punjab/flood-alert-in-fazilka/637584.html
Sangrur civic body ‘ignoring’ reminders for loan recovery,28 Jul 2018 | 1:07 AM,"SANGRUR: The Sangrur Nagar Council had taken a loan of Rs 8 crore from the local Improvement Trust for undertaking development works in 2014, but till date it has not paid even a single instalment.",/news/punjab/sangrur-civic-body-ignoring-reminders-for-loan-recovery/627796.html
BKU gives ultimatum to admn on waterlogging,22 Jul 2018 | 1:16 AM,SANGRUR: The Bhartiya Kisan Union (BKU-Ugrahan) on Saturday announced to intensify their agitation if the administration failed to make immediate arrangements to drain out rainwater from hundreds of acres of paddy fields in the district.,/news/punjab/bku-gives-ultimatum-to-admn-on-waterlogging/624471.html
"Progressive bidding for mining contracts to continue, says CM",27 Jun 2018 | 1:33 AM,CHANDIGARH: Chief Minister Capt Amarinder Singh on Tuesday said his government would continue with progressive bidding for grant of mining contracts.,/news/punjab/progressive-bidding-for-mining-contracts-to-continue-says-cm/611102.html
CISF to be deployed in six high security jails in Punjab,25 Jun 2018 | 8:26 PM,CHANDIGARH:The Punjab government today decided to deploy the Central Industrial Security Force (CISF) for checking and frisking at six of the 10 high-security jails in the state by the end of next month as part of its efforts to strengthen prison security.,/news/punjab/cisf-to-be-deployed-in-six-high-security-jails-in-punjab/610553.html
"Govt fails to de-silt Sirhind choe, locals fear flood fury",25 Jun 2018 | 2:24 AM,"FATEHGARH SAHIB:As the Irrigation Department has failed to de-silt the Sirhind choe, there is imminent threat of floods in the Fatehgarh Sahib-Sirhind and adjoining areas.",/news/punjab/govt-fails-to-de-silt-sirhind-choe-locals-fear-flood-fury/610487.html
"Ahead of monsoon, drainage cleaning works yet to take off",22 Jun 2018 | 1:55 AM,"MUKTSAR: The monsoon is around the corner but the Irrigation Department is yet to start cleanliness, de-silting works of the drains.",/news/punjab/ahead-of-monsoon-drainage-cleaning-works-yet-to-take-off/608865.html
"Rumours mar vaccination drive, govt warns of action",02 May 2018 | 1:18 AM,"FARIDKOT: Inaugurating a measles-rubella vaccine drive, in which nearly 73.50 lakh children between 9 months and 15 years will be vaccinated in schools and primary health centres in the state, Health and Family Welfare Minister Brahm Mohindra on Tuesday warned of legal action against those sending ",/news/punjab/rumours-mar-vaccination-drive-govt-warns-of-action/582685.html
Over Rs 45-lakh ‘misused’ in Dhuri sub-canal repairs,24 Apr 2018 | 1:31 AM,SANGRUR: The utilisation of a grant of Rs 45.,/news/punjab/over-rs-45-lakh-misused-in-dhuri-sub-canal-repairs/578787.html
Poisoning disaster brewing in waters,22 Apr 2018 | 10:44 PM,"Much as the ground water crisis caused by agriculture in Punjab is discussed and well documented, there is another crisis no less serious, and perhaps with graver consequences in the short run, brewing in the state. Poisoning of our waters  in rivers, in ground, and on the surface through household",/news/punjab/poisoning-disaster-brewing-in-waters/577942.html
SEWA joins admn to improve sanitation,16 Apr 2018 | 1:48 AM,"BATALA: Keeping in view the deteriorating sanitation and drinking water supply in the steel town of Batala, a Self Employed Women’s Association (SEWA) has joined the administration in setting things on the right track.",/news/punjab/sewa-joins-admn-to-improve-sanitation/574487.html
Three killed as bike hits tree,01 Apr 2018 | 1:08 AM,"ABOHAR: Three youths were killed when the motorcycle they were riding, while returning to their native Pakki Tibbi village, hit a roadside tree on the highway, about 8 km from Abohar, on Friday night.",/news/punjab/three-killed-as-bike-hits-tree/566939.html
"More fury than fire, image takes a hit",15 Mar 2018 | 12:56 AM,"For any state government, the Chief Minister’s Office (CMO) is the nerve centre, working to strengthen the Cabinet and executive processes on behalf of the Chief Minister and his ministers. During the Congress government’s first year in Punjab, though, the nerves were a bit overexcited, with a rush",/news/punjab/more-fury-than-fire-image-takes-a-hit/557888.html
Pulanwala Baba gifts another bridge,02 Mar 2018 | 2:04 AM,"ROPAR: While the successive governments failed to provide proper connectivity to people in the state for long, Sikh saint Baba Labh Singh (Kila Anandgarh) at Anandpur Sahib has brought succour to lakhs of people by building seven bridges in Punjab and Haryana.",/news/punjab/pulanwala-baba-gifts-another-bridge/552088.html
Illegal water plants flood Muktsar,19 Feb 2018 | 1:26 AM,MUKTSAR: A sudden rise in the number of private water treatment plants in Muktsar for commercial purposes has caught the authorities unawares.,/news/punjab/illegal-water-plants-flood-muktsar/546089.html
Roadmap to control prices of veggies soon: Harsimrat,14 Feb 2018 | 2:03 AM,"NEW DELHI: Food Processing Minister Harsimrat Kaur Badal today said the Centre would soon draw a roadmap to control the soaring prices of tomato, onions and potatoes (TOP).",/news/punjab/roadmap-to-control-prices-of-veggies-soon-harsimrat/543722.html
"Ravi changes course, flood threat in Dera Baba Nanak town",08 Jan 2018 | 1:40 AM,A flood threat looms large over Dera Baba Nanak town following the changed course of the Ravi over the last few years.,/news/punjab/ravi-changes-course-flood-threat-in-dera-baba-nanak-town/525165.html
"After 10 years, Asafwala bridge repaired",05 Jan 2018 | 1:34 AM,"ABOHAR: After a 10-year-long wait, the Asafwala bridge was finally renovated giving relief to hundreds of villagers.",/news/punjab/after-10-years-asafwala-bridge-repaired/523671.html
24 sites to have sensors under hydro project,18 Nov 2017 | 1:42 AM,"CHANDIGARH: Nineteen sites have been identified for setting up a system to monitor water discharge in rivers and streams of Punjab under the National Hydrology Project (NHP), besides five sites where automatic weather stations (AWS) would be installed.",/news/punjab/24-sites-to-have-sensors-under-hydro-project/499409.html
Govt all fogged up on road safety measures,08 Nov 2017 | 1:06 AM,"CHANDIGARH: More than 600 people lose lives in road accidents caused by fog every year in the state, but the government is sleeping over the standard protocol developed to ensure safe road transportation during foggy weather conditions.",/news/punjab/govt-all-fogged-up-on-road-safety-measures/494182.html
Markfed launches kit for farmers,18 Oct 2017 | 1:26 AM,CHANDIGARH: Markfed has launched a Kisan Kit comprising the entire range of agricultural chemicals required from sowing to harvesting of wheat.,/news/punjab/markfed-launches-kit-for-farmers/483799.html
VB opposes extension to 2 irrigation officers,04 Oct 2017 | 1:24 AM,"CHANDIGARH: The Vigilance Bureau has opposed the extension in service sought by Barjinderpal Singh Brar, president, Joint Action Committee of Irrigation Department associations, and Executive Engineer Irinder Singh Walia.",/news/punjab/vb-opposes-extension-to-2-irrigation-officers/477006.html
Expert: Red tape delayed renewable energy mission,16 Sep 2017 | 1:42 AM,"CHANDIGARH: Red tape delayed renewable energy mission in India by almost two decades, asserted MS Mianwal, known as the founder strategist of the renewable energy mission in India.",/news/punjab/expert-red-tape-delayed-renewable-energy-mission/467938.html
"No MC help, residents pool in money to get streets repaired",23 Aug 2017 | 2:03 AM,"HOSHIARPUR: Irked over the Municipal Corporation “inaction” in getting the streets and drains repaired, residents of Sheikhan Mohalla here have taken on the task of repairing these themselves by pooling in money.",/news/punjab/no-mc-help-residents-pool-in-money-to-get-streets-repaired/455958.html
Floods push Biharis to Punjab,21 Aug 2017 | 2:20 AM,"RAJPURA:“Ek roti aur aachaar pey hum do raat guzaarey hain (we survived two nights on a chapatti and some pickle),” said Rani Devi, seated in the tiny space adjacent to a train lavatory, tightly holding her two young children aged four and five.",/news/punjab/floods-push-biharis-to-punjab/455235.html
Jakhar: Makers of spurious pesticide abetting suicides,18 Aug 2017 | 1:34 AM,JALANDHAR: State Congress chief Sunil Jakhar today said owners of companies found manufacturing spurious pesticides should be booked for abetting suicide of farmers under a new policy to be formulated by the Vidhan Sabha.,/news/punjab/jakhar-makers-of-spurious-pesticide-abetting-suicides/453482.html
Rs 40 cr for flood measures,12 Aug 2017 | 1:15 AM,"Chandigarh: Keeping funds in reserve, the Irrigation Department is carrying out cleaning of the 1481.",/news/punjab/rs-40-cr-for-flood-measures/450928.html
Flood alert in Fazilka,10 Aug 2017 | 1:11 AM,FAZILKA: Flood alert has been sounded in Fazilka and officials have been asked to take preventive measures for floods in the district.,/news/punjab/flood-alert-in-fazilka/449794.html
"How Centre, state failed farmers on insurance",07 Aug 2017 | 1:18 AM,CHANDIGARH: Crop loss for any reason is a setback farmers of Punjab – most of whom are small – can hardly sustain.,/news/punjab/how-centre-state-failed-farmers-on-insurance/448344.html
India set for record kharif crop harvest,07 Aug 2017 | 1:18 AM,NEW DELHI: Foodgrain output in the ongoing kharif season is likely to surpass last year’s record of 138.,/news/punjab/india-set-for-record-kharif-crop-harvest/448343.html
Stone throwing at Rahul’s car was ‘stage managed’:  Punjab BJP chief,06 Aug 2017 | 8:51 PM,"LUDHIANA: Punjab BJP president Vijay Sampla on Sunday alleged that the stone throwing incident at Congress vice-president Rahul Gandhi''s car in Gujarat appears to be ""stage managed"" by Congress to ""gain public sympathy"".",/news/punjab/stone-throwing-at-rahul-s-car-was-stage-managed--punjab-bjp-chief/448084.html
Flood-ready? Funds drying up fast,02 Aug 2017 | 1:12 AM,CHANDIGARH: The Irrigation Department got only Rs 40 crore this year against the estimated expenditure of Rs 350 crore on its preparedness for the rains. It is another matter that the state has so far not received enough rain that creates an emergency situation.,/news/punjab/flood-ready-funds-drying-up-fast/445657.html
"Polls, probes kept officials busy, flooding may be the price to pay",31 Jul 2017 | 1:51 AM,"CHANDIGARH:Punjab may have to pay a price in terms of flooding in many areas as a consequence of the unearthing of alleged scams in the government, which diverted the attention of the Irrigation Ministry, and the Assembly elections earlier this year.",/news/punjab/polls-probes-kept-officials-busy-flooding-may-be-the-price-to-pay/444763.html
"Ravi changes course, flood threat in border villages",22 Jul 2017 | 1:32 AM,A flood threat looms large over a cluster of 12 villages located near the international border in the Dera Baba Nanak subdivision following the changed course of the swollen Ravi river.,/news/punjab/ravi-changes-course-flood-threat-in-border-villages/440221.html
Two Gurdaspur girls drown while attempting to click selfie,14 Jul 2017 | 5:40 PM,GURDASPUR: Two young girls from Gurdaspur drowned while allegedly attempting to click a selfie from the edge of a bridge on Friday morning. They slipped into the swirling waters of the UBDC canal.,/news/punjab/two-gurdaspur-girls-drown-while-attempting-to-click-selfie/436583.html
Outdated system in use for flood alerts,08 Jul 2017 | 2:23 AM,GURDASPUR:The Irrigation Department is following an outdated system to inform the public about the threat of floods.,/news/punjab/outdated-system-in-use-for-flood-alerts/433520.html
Canal cleaning: Govt laxity to cost paddy growers dear,06 Jul 2017 | 1:07 AM,"CHANDIGARH: More than a dozen leakages in canals and drains of the state flooding agricultural land in scores of villages during the last fortnight are a clear indication that Punjab farmers, mainly paddy growers will have to bear the brunt of flooding in the monsoon this year.",/news/punjab/canal-cleaning-govt-laxity-to-cost-paddy-growers-dear/432290.html
Crops on 3k acres submerged,03 Jul 2017 | 1:42 AM,BARNALA: Standing crop on thousands of acres is submerged in rain and canal water for the past three days in various villages of this district.,/news/punjab/crops-on-3k-acres-submerged/430876.html
Complaints flood panel probing ‘excesses’ during Akali-BJP rule,28 Jun 2017 | 2:01 AM,"CHANDIGARH: The two-member commission of inquiry set up by the Capt Amarinder Singh government has so far received more than 2,500 complaints of alleged excesses committed against Congress workers during the SAD-BJP regime.",/news/punjab/complaints-flood-panel-probing-excesses-during-akali-bjp-rule/428654.html
Flood protection works may suffer due to fund ‘cut’,20 May 2017 | 2:41 AM,MUKTSAR: The annual cleaning and desilting of drains in districts hit by waterlogging may get affected this rainy season as the state government is set to decrease the budget from Rs 40 crore to Rs 25 crore for these works.,/news/punjab/flood-protection-works-may-suffer-due-to-fund-cut/409758.html
Fake cotton seeds flood Malwa,11 May 2017 | 1:39 AM,"MUKTSAR: A racket of fake BT cotton seed sellers has surfaced in Muktsar, Fazilka and Mansa districts.",/news/community/fake-cotton-seeds-flood-malwa/405329.html
Mandi Board sat on U’khand flood relief for 3 years: CAG,31 Mar 2017 | 1:38 AM,"CHANDIGARH: Almost four years ago, the Punjab State Agricultural Marketing Board (Mandi Board) collected Rs23 lakh as relief meant for victims of the 2013 Uttarakhand floods after deducting one-day salary of around 3,000 employees of the board and market committees associated with it.",/news/courts/mandi-board-sat-on-u-khand-flood-relief-for-3-years-cag/384905.html
Gaushalas got free power without PSERC go-ahead,07 Mar 2017 | 2:02 AM,PATIALA:Punjab State Power Corporation Limited (PSPCL) is in a spot over extending free/subsidised power to various category of consumers following a verbal commitment by the SAD-BJP government.,/news/community/gaushalas-got-free-power-without-pserc-go-ahead/373881.html
"20,000 Punjabis affected as California dam spillway develops cracks",13 Feb 2017 | 5:27 PM,"JALANDHAR/NEW DELHI: Lakhs of people, including 20,000 Punjabis residing in US counties of Oroville, Butte and Sutter in northern California, were asked to evacuate on Monday by the local authorities after the emergency spillway of the Oroville Dam developed cracks resulting in release of water fro",/news/community/20-000-punjabis-affected-as-california-dam-spillway-develops-cracks/363585.html
"Nod to desilting, repair of Harike barrage gates",11 Feb 2017 | 1:26 AM,ABOHAR: Harike headworks will be closed in the last week of March for repairing its gates and desilting.,/news/community/nod-to-desilting-repair-of-harike-barrage-gates/362578.html
Tota Singh on sticky wicket in Dharamkot,31 Jan 2017 | 2:02 AM,Moga: Akali heavyweight and Agriculture Minister Jathedar Tota Singh is locked in a tough contest with Congress candidate Kaka Sukhjit Singh Lohgarh and AAP nominee Daljit Singh Sadarpura in the Dharamkot constituency of Moga district.,/news/politics/tota-singh-on-sticky-wicket-in-dharamkot/357293.html
Frivolous plaints flood EC portal,30 Jan 2017 | 1:15 AM,"CHANDIGARH: “My wife has organised a gang against me. Police are not helping me. Election Commission (EC) should intervene to resolve the dispute.” “I am registered as voter in Mohali area. I have to appear in GATE exam on February 4, the day of polling. I request the EC to contact IIT, Roorkee, wh",/news/community/frivolous-plaints-flood-ec-portal/356799.html
"Fed up with hollow promises, villagers hope for new dawn",17 Jan 2017 | 1:42 AM,SAMANA: Residents of hundreds of villages situated alongside the Ghaggar are fed up with the “false” promises made by leaders of various political parties over the past 25 years.,/news/community/fed-up-with-hollow-promises-villagers-hope-for-new-dawn/351313.html
BJP’s Punjab list of 6 likely today,16 Jan 2017 | 1:38 AM,NEW DELHI:The BJP’s central election committee met today to finalise candidates for the first two phases of the Uttar Pradesh elections and for Uttarakhand.,/news/politics/bjp-s-punjab-list-of-6-likely-today/350984.html
Currency ban: Cash blues continue in small towns,12 Jan 2017 | 2:02 AM,"HOSHIARPUR: As soon as the SBI branch in Hariana opened, a flood of customers made an attempt to enter the premises.",/news/community/currency-ban-cash-blues-continue-in-small-towns/349227.html
Note ban: NRIs cancelling trips,17 Dec 2016 | 1:31 AM,"CHANDIGARH: Affected by a flood of images of people queuing up outside banks and ATM kiosks to withdraw money following demonetisation, NRIs are cancelling travel plans to their homeland Punjab this winter.",/news/community/note-ban-nris-cancelling-trips/337887.html
Panic grips Punjab border villages,30 Sep 2016 | 2:11 AM,GURDASPUR/FEROZEPUR:The Gurdaspur district administration has got people evacuated from villages located up to 10 km from the international border.,/news/community/panic-grips-punjab-border-villages/302713.html
Gurdaspur activates ‘Disaster Management Plan’ for evacuating villages,29 Sep 2016 | 6:25 PM,GURDASPUR: The Gurdaspur district administration on Thursday activated the ‘Disaster Management Plan’ evacuating scores of villages located in the 10 km periphery of the international border.,/news/community/gurdaspur-activates-disaster-management-plan-for-evacuating-villages/302408.html
Water supply to Gang Canal slashed,03 Sep 2016 | 1:34 AM,"ABOHAR: Apprehensive about breaches due to the caving in of some sidewalls in the outlived Ferozepur Feeder, the irrigation authorities have slashed water supply to Gang (Bikaner) Canal from 2,100 cusecs to 150 cusecs only.",/news/community/water-supply-to-gang-canal-slashed/289502.html
IAF rescues villagers affected by floods,13 Aug 2016 | 1:39 AM,"ABOHAR: Indian Air Force helicopters, which left the Suratgarh Air Station in Sriganganagar today, rescued eight persons who were trapped in flood-affected Bansar village.",/news/community/iaf-rescues-villagers-affected-by-floods/279983.html
Agri Dept on toes as rodents target bundh,25 Jul 2016 | 12:57 AM,"FEROZEPUR: More than the rising waters in the Sutlej along the dhussi bundh, holes and burrows caused by rodents are posing a threat to its safety these days.",/news/community/agri-dept-on-toes-as-rodents-target-bundh/270829.html
Irrigation staff told not to leave place of posting till Sept-end,01 Jul 2016 | 1:50 AM,"MUKTSAR: Facing flak from all corners over the shortage of canal water in the paddy sowing season, the Irrigation Department has directed all Superintending Engineers and Executive Engineers not to leave their place of posting till September-end.",/news/governance/irrigation-staff-told-not-to-leave-place-of-posting-till-sept-end/259507.html
"Govt takes measures to ensure potable water in Muktsar, Fazilka",31 May 2016 | 1:09 AM,"MUKTSAR: The state government has directed the Superintending Engineer (Water Quality), Mohali, to change his base to Muktsar in an effort to improve the functioning of the Water Supply and Sanitation Department in waterlogging-affected Muktsar and Fazilka districts.",/news/community/govt-takes-measures-to-ensure-potable-water-in-muktsar-fazilka/244559.html
Youths had sent selfies to kin just before tragedy,12 May 2016 | 1:32 AM,JALANDHAR: An uneasy calm prevails at Ranewal in Nawanshahr after news came in last evening about the tragic incident in which four village youths travelling in a Scorpio got washed away in a flash flood near a rafting site near Shimla.,/news/community/youths-had-sent-selfies-to-kin-just-before-tragedy/235579.html
RTI: Muktsar and Bathinda get lion’s share from CM relief fund,29 Mar 2016 | 12:58 AM,JALANDHAR: It seems that Chief Minister Parkash Singh Badal is more benevolent towards his and his daughter-in-law’s constituencies when it comes to the distribution of his discretionary relief fund.,/news/community/rti-muktsar-and-bathinda-get-lion-s-share-from-cm-relief-fund/214797.html
"Now, money to be credited in workers’ accounts by Centre",11 Mar 2016 | 1:29 AM,"Ludhiana: From April onwards, all payments of MGNREGA workers will be credited by the Centre to the Aadhar- linked accounts of the beneficiaries.",/news/community/now-money-to-be-credited-in-workers-accounts-by-centre/207349.html
Riverwaters: State in legal vortex for decades,04 Mar 2016 | 1:25 AM,"CHANDIGARH: The legal validity of the Punjab Termination of Agreements Act, 2004 is not only the case being faced by the state with regard to river waters in the Supreme Court and elsewhere.",/news/community/riverwaters-state-in-legal-vortex-for-decades/204440.html
Capt warns of similar attack,09 Jan 2016 | 1:24 AM,Punjab Pradesh Congress Committee president Capt Amarinder Singh on Friday warned of a similar terror strike as he claimed that Punjab was not at all prepared for an attack if the terrorists decide to target some civilian installation.,/news/community/capt-warns-of-similar-attack/181312.html
Fresh alert along border in Pathankot,09 Jan 2016 | 1:05 AM,"PATHANKOT: Amidst a fresh alert following reports of the sighting of two more suspects by villagers in Pathankot near the Indo-Pak border, the combing operation at the Air Force station here was declared completed on Friday. The Punjab Police and BSF have started a search operation in the area wher",/news/community/fresh-alert-along-border-in-pathankot/180983.html
"UAE gurdwara ‘amends’ ardas, triggers controversy",08 Dec 2015 | 1:31 AM,AMRITSAR: A gurdwara in United Arab Emirates has landed itself in a controversy after an “amended ardas” was recited there.,/news/community/uae-gurdwara-amends-ardas-triggers-controversy/168077.html
Clear pending irrigation projects quickly: State to Centre,08 Dec 2015 | 1:31 AM,NEW DELHI: Chief Minister Parkash Singh Badal today urged the Centre to expeditiously clear a basket of irrigation projects pending with it.,/news/governance/clear-pending-irrigation-projects-quickly-state-to-centre/168056.html
Irrigation Dept sets mining norms,07 Dec 2015 | 1:29 AM,"CHANDIGARH: With mining operations in 79 quarries set to begin, the state Irrigation Department has issued a fresh set of guidelines to ensure that the mining of riverbed material in the Sutlej and Beas remains environmentally safe.",/news/community/irrigation-dept-sets-mining-norms/167641.html
Admn begins process to grant compensation,03 Dec 2015 | 2:28 AM,SANGRUR: The district administration of Sangrur has begun process to grant compensation the under new policy of the state government. A compensation of Rs 3 lakh will be given to the families of debt-ridden farmers and farm labourers who had committed suicides.,/news/governance/admn-begins-process-to-grant-compensation/165995.html
Won’t grow basmati again: Farmers,09 Nov 2015 | 12:54 AM,"FAZILKA: Dismayed over the poor price the 1121 basmati paddy variety fetched this season, farmers might not grow the crop next year.",/news/community/won-t-grow-basmati-again-farmers/156256.html
Basmati unlikely to fetch better price,12 Oct 2015 | 1:40 AM,FAZILKA: Rice mill owners have criticised the government’s decision to impose 7 per cent tax on them.,/news/community/basmati-unlikely-to-fetch-better-price/144893.html
Boy’s death: Four booked,25 Aug 2015 | 1:47 AM,"Tarn Taran: Shamsher Singh (18) of Mari Udhoke village, 40 km from here, who was injured in a quarrel with his uncle and his other family members three days ago, succumbed to his injuries at a private hospital on Sunday evening.",/news/crime/boy-s-death-four-booked/124069.html
"Having no machines, Ferozepur admn makes kids fill sandbags",17 Aug 2015 | 1:13 AM,"FEROZEPUR: Balwant Garg
Tribune News Service
Ferozepur, August 14
The rapid erosion of a permanent embankment along the Indo-Pak border at Tendi Wala village, near Hussainwala in Ferozepur, has forced the canal department and district administration to use the services of children.",/news/punjab/having-no-machines-ferozepur-admn-makes-kids-fill-sandbags/120193.html
Massive soil erosion at Dhussi bundh,13 Aug 2015 | 1:15 AM,KHAIRA BET (LUDHIANA): Massive soil erosion took place at Dhussi bundh near Khaira Bet village here today due to the sudden increase in the inflow into the Sutlej river.,/news/community/massive-soil-erosion-at-dhussi-bundh/119270.html
Overflowing rivers drown farmers’ hopes,13 Aug 2015 | 1:17 AM,ROPAR: The Bhakra Beas Management Board (BBMB) has again raised the volume of water being released into the Sutlej river due to the increased inflow of water into the Bhakra Dam.,/news/community/overflowing-rivers-drown-farmers-hopes/119223.html
No need to panic: Irrigation Minister,13 Aug 2015 | 1:15 AM,Massive soil erosion took place at Dhussi bundh near Khaira Bet village here today due to the sudden increase in the inflow into the Sutlej river.,/news/community/no-need-to-panic-irrigation-minister/119222.html
Ferozepur villagers start shifting belongings to safer places,13 Aug 2015 | 1:15 AM,FEROZEPUR: The steady rise in the water level of the Sutlej has sparked panic across many villages situated on its banks in Ferozepur district.,/news/community/ferozepur-villagers-start-shifting-belongings-to-safer-places/119221.html
