headline,date,caption,url
"60% cotton crop lost, Punjab offers Rs 600-cr relief package",29 Sep 2015 | 2:24 AM,"CHANDIGARH: Faced with 60 per cent loss to cotton crop in the Malwa region, the Punjab Government has okayed a Rs 600-crore compensation package for the affected farmers.",/news/community/60-cotton-crop-lost-punjab-offers-rs-600-cr-relief-package/139217.html
"Rain trouble in Abohar; canal breached, roads inundated",21 Sep 2015 | 1:37 AM,ABOHAR: The rainy spell that lashed Abohar led to a 15-feet-wide breach in Malukpura sub canal near Kandhwala Amarkot village.,/news/community/rain-trouble-in-abohar-canal-breached-roads-inundated/135804.html
Canal breach: 150 acres flooded,10 Sep 2015 | 1:54 AM,BATHINDA: Over 150 acres were submerged at Chukerian village  of Mansa district after Musa canal breached its banks today.,/news/community/canal-breach-150-acres-flooded/131108.html
Whitefly eats up 40% cotton crop in Fazilka,03 Sep 2015 | 12:57 AM,FAZILKA: About 40 per cent of the standing cotton crop has been affected by the whitefly attack in Fazilka making it one of the worst-hit districts of the state.,/news/community/whitefly-eats-up-40-cotton-crop-in-fazilka/128052.html
Overflowing rivers drown farmers’ hopes,13 Aug 2015 | 1:17 AM,ROPAR: The Bhakra Beas Management Board (BBMB) has again raised the volume of water being released into the Sutlej river due to the increased inflow of water into the Bhakra Dam.,/news/community/overflowing-rivers-drown-farmers-hopes/119223.html
"House gets flooded, ex-DIG sits on dharna",12 Aug 2015 | 1:25 AM,ROPAR: A retired Deputy Inspector General of Police Iqbal Singh Lalpura started a fast-unto-death outside the Deputy Commissioner’s residence when his pleas to remove water from his flooded house fell on deaf ears.,/news/community/house-gets-flooded-ex-dig-sits-on-dharna/118756.html
"BBMB releases more water, villages flooded",12 Aug 2015 | 1:25 AM,ROPAR: The Bhakra Beas Management Board (BBMB) today increased the amount of water released.,/news/community/bbmb-releases-more-water-villages-flooded/118751.html
Dy CM’s helpline flooded with transfer requests,12 Aug 2015 | 1:25 AM,MUKTSAR: The “1905” toll-free helpline number launched by Deputy Chief Minister Sukhbir Badal on May 13 is flooded with transfer requests.,/news/community/dy-cm-s-helpline-flooded-with-transfer-requests/118746.html
"Sutlej swells,  Moga village houses flooded",12 Aug 2015 | 1:25 AM,MOGA: Water level in the Sutlej has increased to an alarming situation in the Moga district due to heavy rainfall in the catchments areas.,/news/community/sutlej-swells-moga-village-houses-flooded/118742.html
Fields in 20 villages flooded,11 Aug 2015 | 1:50 AM,TARN TARAN: The water released from the Bhakra Dam and other dams flooded of fields in over thirty villages near the Beas and the Sutlej in the district today.,/news/community/fields-in-20-villages-flooded/118314.html
Bhakra flood gates to be opened today,10 Aug 2015 | 1:54 AM,"ROPAR: Keeping in view the heavy inflow of water at Bhakra Dam today, the Bhakra Beas Management Board (BBMB) authorities have decided to open flood gates tomorrow.",/news/community/bhakra-flood-gates-to-be-opened-today/117873.html
Rain fury: 12 buildings collapse,05 Aug 2015 | 1:55 AM,ABOHAR: A dozen buildings collapsed today and several localities were flooded as it continued to rain here.,/news/community/rain-fury-12-buildings-collapse/115687.html
Abohar roads waterlogged,04 Aug 2015 | 1:39 AM,ABOHAR: The city witnessed several traffic jams as most roads got waterlogged after the area was lashed by rain.,/news/community/abohar-roads-waterlogged/115223.html
"Beas overflows, fields in Tarn Taran flooded",03 Aug 2015 | 1:31 AM,"TARN TARAN: Farmers of 10 villages in the Mand area near the Beas are worried as crops on 10,000 acres have been flooded due to the rising water level in the Beas.",/news/community/beas-overflows-fields-in-tarn-taran-flooded/114861.html
"Finally, Fatehgarh Sahib drain cleared",23 Jul 2015 | 1:11 AM,"FATEHGARH SAHIB: Finally, the district administration removed encroachments from the drain (ganda nullah) today.",/news/community/finally-fatehgarh-sahib-drain-cleared/110268.html
"400 houses flooded, crop submerged",19 Jul 2015 | 1:43 AM,"TARN TARAN: Due to faulty drainage system, over 400 houses have been flooded while crops on more than 2,000 acres have been submerged in Chabal township, 16 km from here, due to last night’s heavy rain.",/news/punjab/400-houses-flooded-crop-submerged/108481.html
Floodwaters enter Sirhind; red alert in Fatehgarh Sahib,19 Jul 2015 | 1:43 AM,FATEHGARH SAHIB: The district administration today issued a red alert as the low-lying areas of Sirhind town and more than 48 villages were submerged this morning due to the overflowing Sirhind choe.,/news/punjab/floodwaters-enter-sirhind-red-alert-in-fatehgarh-sahib/108472.html
Rainwater poses threat to govt schools,18 Jul 2015 | 1:27 AM,"ABOHAR: Even as the Education Department failed to reconstruct 1,296 class rooms  in government schools which were declared unsafe last year, more school buildings will face problems due to accumulation of sewage and rainwater in Abohar sub-division.",/news/community/rainwater-poses-threat-to-govt-schools/108169.html
"Irrigation minister blames dept, poor forecast",15 Jul 2015 | 1:08 AM,PATIALA: Punjab Irrigation Minister Sharanjit Singh Dhillon today shifted the entire onus of negligence that led to the flooding of paddy fields on his department officials.,/news/community/irrigation-minister-blames-dept-poor-forecast/106823.html
"Sirhind choe overflows, fields in 100 villages flooded",14 Jul 2015 | 1:06 AM,FATEHGARH SAHIB: Thousands of acres of agricultural land in around 100 villages in the district were submerged as the Sirhind choe overflowed in view of the heavy rain in the region.,/news/community/sirhind-choe-overflows-fields-in-100-villages-flooded/106407.html
"Waterlogging cripples life, admn says no big deal",13 Jul 2015 | 1:51 AM,"JALANDHAR: Choked sewerage and potholed roads prove to be a curse for city residents during the monsoon, but the administration is of the opinion that the city is no different from London, Mumbai or Kolkata which too face waterlogging.",/news/community/waterlogging-cripples-life-admn-says-no-big-deal/106013.html
"Breach in canal, 100 acres flooded",06 Jul 2015 | 1:36 AM,ABOHAR: Heavy rain that lashed Rawatsar and neighbouring segments of Hanumangarh last evening resulted in a breach in the Chak 2DWD sub-canal.,/news/community/breach-in-canal-100-acres-flooded/102942.html
"Capt begins drive today, set to take on Bajwa",01 Jul 2015 | 1:29 AM,"JALANDHAR: Congress leader Capt Amarinder Singh, who will begin his mass contact programme from Jalandhar cantonment tomorrow, has got the support of almost all MLAs, former MLAs and other leaders of the region.",/news/politics/capt-begins-drive-today-set-to-take-on-bajwa/100829.html
"Breach in canal, 100 acres submerged",23 Jun 2015 | 1:42 AM,BATHINDA: Over 100 acres were flooded in Gobindpura village here following a breach in the Sirhind canal today.,/news/community/breach-in-canal-100-acres-submerged/97302.html
"Breach in Sirhind canal; water enters fields, houses",22 Jun 2015 | 11:38 AM,BATHINDA: Over 100 acres of land was submerged at Gobindpura village in Bathinda following a breach in Sirhind canal on Monday .,/news/punjab/breach-in-sirhind-canal-water-enters-fields-houses/97053.html
Batala cops assume new role for public welfare,19 Jun 2015 | 1:29 AM,"BATALA: The Batala police have produced a stage show titled “Ma da ladla”, with a social message against drug abuse.",/news/community/batala-cops-assume-new-role-for-public-welfare/95655.html
"Act swiftly on judicial matters, state told",18 Jun 2015 | 1:14 AM,"Chandigarh: In an order that will change the way cases are decided by the governments at its own level, the Punjab and Haryana High Court has asked the states of Punjab and Haryana along with the Union Territory of Chandigarh to develop a mechanism for expeditious decision on representations and le",/news/community/act-swiftly-on-judicial-matters-state-told/95221.html
"Canal breached, 90 acres flooded",17 Jun 2015 | 1:08 AM,"PATHANKOT: A 40-feet wide breach occurred today in the Upper Bari Doab Canal (UBDC) near Gulpur Simbly village, flooding nearly 90 acres of agricultural land in the area.",/news/community/canal-breached-90-acres-flooded/94794.html
Cotton damaged due to breach in canal,14 Jun 2015 | 2:02 AM,TALWANDI SABO (BATHINDA): A 50-feet-wide breach in a canal on the outskirts of Talwandi Sabo damaged cotton sown in over 10 acres of land this afternoon.,/news/community/cotton-damaged-due-to-breach-in-canal/93587.html
"Sewerage issues: Tall claims, little action by ruling leaders, allege Abohar residents",12 Jun 2015 | 1:55 AM,"ABOHAR: Notwithstanding the tall claims made by the authorities about solving the sewerage problem in many localities, ward number 1 and 2 in Abohar continue to suffer even as the people voted SAD-BJP to victory once again in the civic body elections.",/news/community/sewerage-issues-tall-claims-little-action-by-ruling-leaders-allege-abohar-residents/92827.html
"Ruling MPs on job, oppn sulks over fund crunch",09 Jun 2015 | 1:26 AM,"MAAN (MUKTSAR): The ambitious project including a multi-purpose hall, community store and a dispensary in Maan village chosen by Harsimrat Badal under the Sansad Adarsh Gram Yojna has courted controversy with residents showing their displeasure with the pond (on the common village land) being fille",/news/community/ruling-mps-on-job-oppn-sulks-over-fund-crunch/91378.html
"No more needless adjournments, says HC",20 May 2015 | 1:50 AM,"CHANDIGARH: In an out of the ordinary judgment, the Punjab and Haryana High Court has said “enough is enough” to the practice of seeking unnecessary adjournments particularly in regular second appeals.",/news/courts/no-more-needless-adjournments-says-hc/82820.html
"Investors drive a hard bargain, may get it",15 May 2015 | 1:51 AM,"CHANDIGARH: A majority of mega project developers, including those having allegiance with the ruling Akali-BJP government, have failed to set up their projects in the state within the stipulated time.",/news/community/investors-drive-a-hard-bargain-may-get-it/80558.html
Complaints flood Sukhbir’s Fb page,03 May 2015 | 1:02 AM,"MUKTSAR: The Facebook page of Deputy Chief Minister Sukhbir Badal, who reportedly owns the Orbit bus company, is flooded with the complaints against his employees.",/news/punjab/complaints-flood-sukhbir-s-fb-page/75430.html
"In Muktsar, big farmers get doorstep service",28 Apr 2015 | 1:49 AM,"MUKTSAR: Well-off farmers in the district have started selling their produce from their fields instead of bringing it to the mandis, which is violation of the rules.",/news/community/in-muktsar-big-farmers-get-doorstep-service/73119.html
Mining mafia rules the roost in Ropar district,24 Apr 2015 | 1:44 AM,"ROPAR: Illegal mining has been continuing unabated in Ropar district despite a hue and cry by the public here. The involvement of huge money, vested interests of a section of local people and political patronage proved stronger than any measure taken up by district administration (albeit half-heart",/news/community/mining-mafia-rules-the-roost-in-ropar-district/71502.html
"Punjab entrepreneurs say budget has no goodies for sports, cycle industry",28 Feb 2015 | 5:58 PM,"CHANDIGARH: The first full year budget of the BJP led government at the Centre has left the Punjab industry disappointed, with its representatives stating it has not lived up to expectations.",/news/punjab/punjab-entrepreneurs-say-budget-has-no-goodies-for-sports-cycle-industry/48015.html
Farmers threaten to launch stir over canal leakage,27 Feb 2015 | 2:22 AM,ABOHAR: The leakage of water through pressure release valves fixed on the floor bed of the Gang (Bikaner) canal has triggered waterlogging in Khuikhera and neighbouring villages on the Abohar-Fazilka road.,/news/community/farmers-threaten-to-launch-stir-over-canal-leakage/47312.html
PPP activists urge party chief Manpreet to align with AAP,12 Feb 2015 | 11:28 AM,"MUKTSAR: After the stupendous victory of the Aam Aadmi Party (AAP) in the Delhi Assembly elections, disenchanted activists of the People’s Party of Punjab (PPP) have started building pressure on party chief Manpreet Singh Badal to join hands with AAP.",/news/politics/ppp-activists-urge-party-chief-manpreet-to-align-with-aap/41029.html
VVIP visits fail to provide succour to ‘cancer village’,05 Feb 2015 | 1:39 AM,"FARIDKOT: They came, they saw and they zipped away, leaving behind residents to wonder who would be the next VVIP to descend on them to “take stock” of the situation in Mari Mustafa village, where a number of residents have died of cancer and hepatitis C.",/news/punjab/vvip-visits-fail-to-provide-succour-to-cancer-village/38139.html
Muktsar residents make a beeline for arms licence,05 Feb 2015 | 10:12 AM,"MUKTSAR: With the municipal elections round the corner and the possibility of model code of conduct coming to effect anytime, there is a rush of people seeking arms license in Chief Minister Parkash Singh Badal’s home district — Muktsar.",/news/punjab/muktsar-residents-make-a-beeline-for-arms-licence/38125.html
HC sets 3-month deadline on plea for flats by ’84 riot victims,03 Feb 2015 | 1:32 AM,"CHANDIGARH: More than 30 years after they were displaced, 1984 riot victims are still struggling for a roof of their own.",/news/courts/hc-sets-3-month-deadline-on-plea-for-flats-by-84-riot-victims/37255.html
Diaspora seeks NRI Act,16 Jan 2015 | 1:57 AM,"JALANDHAR: The stage is set for the second NRI Sangat Darshan at Jalandhar tomorrow, but NRIs seem apprehensive about its success.",/news/diaspora/diaspora-seeks-nri-act/30760.html
"Breach in canal floods 250 acres, farmers demand compensation",04 Nov 2014 | 10:57 AM,"Two days after a breach in a canal flooded 200 acres of land in two villages here, another breach today inundated 250 acres in Kishangarh Farvanhin, Phaphde Bhaike and Kera Bhaika villages.",/news/punjab/breach-in-canal-floods-250-acres-farmers-demand-compensation/5300.html
